Printout for SDDS file lpaxfel_largedE.sdds

       p              t              x              y              xp             yp      
    m$be$nc           s              m              m                                     
------------------------------------------------------------------------------------------
  4.787584e+02  -9.492275e-13   1.029381e-03  -4.664713e-05   0.000000e+00   4.212891e-02 
  4.513215e+02   6.438445e-13   1.706590e-04   1.002313e-07   0.000000e+00  -8.882197e-03 
  4.630028e+02   9.296266e-13   6.892705e-04   2.303382e-05   0.000000e+00  -2.850951e-02 
  4.704079e+02  -3.475176e-13   8.672677e-04  -5.972058e-05   0.000000e+00  -9.088340e-03 
  4.769692e+02  -1.106419e-12   9.970829e-04   8.947580e-05   0.000000e+00   3.417739e-02 
  4.773914e+02   5.883184e-13   1.004808e-03   5.887691e-05   0.000000e+00  -6.877478e-03 
  4.773868e+02   9.385086e-14   1.004724e-03  -6.079458e-06   0.000000e+00   4.675430e-02 
  4.845465e+02   4.016984e-13   1.126853e-03   9.170442e-05   0.000000e+00  -3.770180e-03 
  4.697281e+02  -1.095582e-12   8.525816e-04   5.550173e-05   0.000000e+00   3.828925e-02 
  4.827751e+02  -6.244132e-13   1.098057e-03   8.732081e-05   0.000000e+00  -4.253068e-02 
  4.514583e+02   1.078836e-12   1.855069e-04   1.329141e-05   0.000000e+00  -4.198515e-02 
  4.732117e+02  -9.639788e-13   9.251847e-04   2.336067e-05   0.000000e+00  -2.778214e-02 
  4.751595e+02   6.561421e-13   9.631919e-04  -8.099479e-05   0.000000e+00   4.358350e-03 
  4.863200e+02   3.635728e-13   1.154873e-03  -5.696153e-05   0.000000e+00  -4.832661e-02 
  4.604092e+02  -3.704921e-13   6.140359e-04   2.315934e-05   0.000000e+00   4.800052e-02 
  4.607523e+02  -1.115761e-13   6.245309e-04   5.187084e-06   0.000000e+00  -1.106366e-02 
  4.847317e+02  -1.107716e-12   1.129817e-03   2.574239e-06   0.000000e+00  -4.880042e-03 
  4.675817e+02   3.111142e-13   8.043083e-04  -5.781451e-05   0.000000e+00   2.114722e-02 
  4.705443e+02  -3.858904e-13   8.701822e-04   3.744106e-06   0.000000e+00   1.414537e-02 
  4.612949e+02  -4.862209e-14   6.407698e-04  -6.423073e-05   0.000000e+00  -3.550184e-02 
  4.713901e+02   9.109956e-13   8.880242e-04   4.812530e-05   0.000000e+00   2.543758e-02 
  4.642528e+02   8.092039e-13   7.226066e-04   5.937145e-05   0.000000e+00   5.498720e-03 
  4.561414e+02   1.078332e-12   4.631441e-04   7.249212e-05   0.000000e+00   2.050469e-02 
  4.526305e+02  -1.057197e-12   2.822441e-04   6.661717e-05   0.000000e+00  -3.145571e-02 
  4.769206e+02   4.546390e-13   9.961906e-04  -1.651666e-05   0.000000e+00   5.005174e-02 
  4.585187e+02  -8.814473e-13   5.524706e-04  -2.051113e-05   0.000000e+00   3.622812e-02 
  4.862547e+02  -6.409771e-13   1.153855e-03  -3.991022e-05   0.000000e+00  -2.507726e-02 
  4.782267e+02  -6.298399e-13   1.019901e-03  -5.595583e-05   0.000000e+00  -3.842970e-02 
  4.755039e+02  -5.513276e-13   9.697427e-04  -7.950496e-05   0.000000e+00   4.284655e-02 
  4.745051e+02   1.089942e-12   9.506087e-04  -9.523856e-06   0.000000e+00  -8.572302e-04 
  4.633210e+02   7.243537e-13   6.979169e-04  -3.851049e-05   0.000000e+00  -2.126104e-02 
  4.552195e+02  -3.300120e-13   4.233156e-04   5.550736e-05   0.000000e+00  -1.658220e-02 
  4.632146e+02  -2.221957e-13   6.950366e-04   7.172502e-05   0.000000e+00  -3.654407e-02 
  4.718399e+02   1.041829e-12   8.973565e-04   4.795558e-05   0.000000e+00  -1.413969e-02 
  4.596111e+02   1.039627e-12   5.888586e-04  -4.689868e-05   0.000000e+00   7.673275e-03 
  4.788278e+02  -9.819754e-13   1.030611e-03  -3.477336e-05   0.000000e+00  -5.864754e-03 
  4.515620e+02  -6.395514e-13   1.960083e-04   4.404088e-05   0.000000e+00   2.817358e-02 
  4.576222e+02   4.373731e-14   5.206407e-04   8.982722e-05   0.000000e+00  -3.617045e-02 
  4.763308e+02   8.856725e-13   9.852750e-04   2.470955e-05   0.000000e+00  -8.718349e-03 
  4.735144e+02   6.708737e-13   9.312031e-04  -4.413030e-05   0.000000e+00  -6.774063e-03 
  4.831569e+02   1.060975e-12   1.104335e-03   5.948321e-05   0.000000e+00   3.696712e-02 
  4.551038e+02   6.007669e-13   4.180418e-04   3.568395e-05   0.000000e+00  -1.169851e-02 
  4.633898e+02  -2.791670e-13   6.997704e-04  -8.173886e-05   0.000000e+00  -3.391286e-02 
  4.609350e+02   9.389441e-13   6.300486e-04  -4.742220e-06   0.000000e+00   7.645102e-04 
  4.577028e+02  -5.678868e-13   5.235822e-04  -5.748991e-05   0.000000e+00   9.288342e-03 
  4.610920e+02  -1.332366e-13   6.347493e-04  -1.086666e-05   0.000000e+00  -2.084992e-02 
  4.563508e+02   6.905368e-13   4.717130e-04   3.384139e-05   0.000000e+00   3.229911e-02 
  4.763337e+02  -1.053049e-12   9.853287e-04  -2.862119e-05   0.000000e+00  -3.915977e-02 
  4.866711e+02   5.661257e-13   1.160328e-03   4.554509e-05   0.000000e+00   1.736194e-02 
  4.806752e+02  -3.503175e-13   1.062774e-03  -8.035501e-05   0.000000e+00  -2.274101e-02 
  4.848025e+02  -1.474353e-13   1.130947e-03  -1.063616e-06   0.000000e+00  -2.696238e-02 
  4.854610e+02  -2.369573e-13   1.141399e-03   7.907112e-05   0.000000e+00   1.174195e-02 
  4.559061e+02  -9.269927e-13   4.533171e-04   7.579537e-05   0.000000e+00   4.330905e-02 
  4.641469e+02   3.567637e-13   7.198474e-04   1.629852e-05   0.000000e+00   1.114969e-02 
  4.593416e+02   5.293298e-13   5.801036e-04  -1.793641e-05   0.000000e+00  -4.253292e-02 
  4.589985e+02   4.101371e-13   5.687506e-04  -4.657357e-05   0.000000e+00  -3.665533e-02 
  4.619779e+02  -5.097407e-13   6.606141e-04   5.876387e-05   0.000000e+00  -1.665447e-02 
  4.670216e+02  -6.817925e-13   7.911910e-04   6.740559e-05   0.000000e+00   4.843240e-02 
  4.572615e+02   1.141236e-14   5.072506e-04   8.714848e-05   0.000000e+00   3.621698e-02 
  4.728166e+02  -5.579347e-13   9.172632e-04   5.207497e-05   0.000000e+00   1.961130e-02 
  4.631535e+02   2.536891e-13   6.933786e-04   1.675645e-05   0.000000e+00  -6.551798e-03 
  4.757592e+02  -4.049275e-13   9.745671e-04   7.090949e-06   0.000000e+00   1.086538e-02 
  4.621496e+02  -4.372236e-13   6.655032e-04  -7.985113e-05   0.000000e+00   3.106089e-02 
  4.633891e+02  -1.357555e-14   6.997520e-04   4.150884e-05   0.000000e+00   4.888968e-02 
  4.863702e+02  -4.248051e-13   1.155655e-03  -6.746701e-05   0.000000e+00   8.824402e-03 
  4.817704e+02   9.549769e-13   1.081337e-03   7.797009e-05   0.000000e+00   2.865384e-02 
  4.625443e+02   2.840381e-13   6.766080e-04  -7.411740e-05   0.000000e+00   2.747046e-02 
  4.782814e+02   7.281329e-13   1.020882e-03   5.312802e-05   0.000000e+00  -4.278258e-02 
  4.825837e+02  -2.017064e-14   1.094894e-03  -8.641931e-05   0.000000e+00   2.753541e-02 
  4.651702e+02   1.102681e-12   7.460741e-04  -6.689137e-05   0.000000e+00   4.453393e-02 
  4.703723e+02  -3.798061e-13   8.665050e-04  -4.457522e-05   0.000000e+00  -1.832066e-02 
  4.522632e+02   9.534043e-13   2.559268e-04   6.560990e-05   0.000000e+00   4.686086e-02 
  4.765964e+02   1.013529e-12   9.902064e-04  -9.009665e-05   0.000000e+00  -6.125345e-03 
  4.836805e+02  -8.671885e-13   1.112881e-03  -8.937738e-05   0.000000e+00  -2.931431e-02 
  4.844972e+02  -7.769714e-13   1.126063e-03   6.447048e-06   0.000000e+00   1.942932e-02 
  4.625166e+02   7.412516e-13   6.758341e-04  -2.785870e-05   0.000000e+00  -9.595965e-03 
  4.783734e+02   7.834618e-13   1.022527e-03  -8.702105e-05   0.000000e+00   3.491740e-04 
  4.867694e+02   3.429124e-13   1.161851e-03  -4.038892e-05   0.000000e+00  -3.695747e-02 
  4.844756e+02  -6.047584e-13   1.125717e-03   7.549615e-06   0.000000e+00   2.599554e-03 
  4.731678e+02   5.469909e-13   9.243083e-04   8.690972e-05   0.000000e+00   2.031856e-02 
  4.704965e+02  -4.262682e-13   8.691631e-04  -8.882196e-05   0.000000e+00  -2.881494e-02 
  4.855934e+02  -4.275254e-13   1.143488e-03  -7.774828e-05   0.000000e+00  -4.887243e-02 
  4.595721e+02  -6.320597e-13   5.876025e-04   3.410054e-05   0.000000e+00  -3.414758e-02 
  4.659823e+02   6.996960e-13   7.662122e-04  -5.062633e-05   0.000000e+00   2.335045e-02 
  4.554087e+02   1.069260e-12   4.317965e-04  -2.437638e-05   0.000000e+00  -1.062829e-02 
  4.752191e+02   4.045499e-13   9.643286e-04  -8.383965e-05   0.000000e+00  -3.250600e-02 
  4.718638e+02  -9.363053e-13   8.978483e-04   4.591773e-05   0.000000e+00   1.833133e-02 
  4.683001e+02   1.595721e-13   8.208045e-04  -2.438227e-05   0.000000e+00  -2.995313e-02 
  4.568924e+02   2.394451e-13   4.931665e-04  -5.191408e-05   0.000000e+00  -3.423500e-02 
  4.761833e+02  -2.277107e-13   9.825242e-04   6.812584e-05   0.000000e+00  -3.540814e-02 
  4.734625e+02  -4.199266e-13   9.301740e-04   1.944836e-05   0.000000e+00  -4.235208e-02 
  4.709222e+02  -2.211351e-13   8.782029e-04  -8.512054e-05   0.000000e+00   4.853533e-02 
  4.715438e+02  -4.123418e-13   8.912244e-04  -8.158242e-05   0.000000e+00  -4.794548e-02 
  4.773906e+02   3.116055e-13   1.004794e-03   6.066112e-05   0.000000e+00  -3.715085e-02 
  4.644324e+02  -7.693044e-13   7.272639e-04   5.361303e-05   0.000000e+00  -2.651975e-02 
  4.839453e+02   1.118417e-12   1.117175e-03   4.466692e-05   0.000000e+00   4.603709e-02 
  4.868014e+02  -9.853929e-13   1.162346e-03  -1.767662e-05   0.000000e+00   1.433860e-02 
  4.596023e+02  -8.458000e-13   5.885767e-04   3.877609e-05   0.000000e+00  -3.722612e-02 
  4.719302e+02  -2.558671e-14   8.992159e-04  -2.299632e-05   0.000000e+00  -4.193670e-02 
  4.549254e+02   5.990985e-13   4.097762e-04   8.491970e-05   0.000000e+00   1.268072e-02 
  4.569788e+02   7.717370e-13   4.965011e-04   7.452026e-05   0.000000e+00  -4.291732e-02 
  4.726928e+02  -9.971218e-13   9.147660e-04  -3.509880e-05   0.000000e+00   1.820069e-03 
  4.616834e+02   7.506054e-13   6.521329e-04   5.522352e-05   0.000000e+00  -1.277621e-02 
  4.648706e+02  -9.047745e-13   7.384988e-04   7.700272e-05   0.000000e+00  -3.200764e-03 
  4.701651e+02  -1.205745e-14   8.620537e-04   6.362353e-05   0.000000e+00   4.601195e-02 
  4.526594e+02  -8.507677e-13   2.842120e-04   5.249287e-05   0.000000e+00  -3.143747e-02 
  4.568653e+02  -3.915186e-14   4.921148e-04   3.751839e-06   0.000000e+00  -3.905054e-02 
  4.637694e+02  -2.190818e-13   7.099102e-04   5.479339e-05   0.000000e+00   4.737514e-02 
  4.770513e+02   8.840713e-13   9.985905e-04   3.339883e-05   0.000000e+00   2.587970e-02 
  4.669203e+02  -8.283051e-13   7.887938e-04  -1.297581e-05   0.000000e+00  -4.321774e-02 
  4.736381e+02   6.447443e-13   9.336497e-04   1.616510e-05   0.000000e+00   9.406329e-05 
  4.823613e+02  -7.480402e-13   1.091205e-03   6.279146e-05   0.000000e+00   3.669770e-02 
  4.680837e+02  -1.063657e-12   8.158734e-04  -2.766573e-05   0.000000e+00   1.382593e-03 
  4.863520e+02  -1.083367e-12   1.155371e-03  -2.555539e-06   0.000000e+00   9.375524e-03 
  4.667801e+02  -6.668682e-13   7.854614e-04   4.384504e-05   0.000000e+00  -3.635013e-02 
  4.809966e+02   3.860191e-13   1.068259e-03   4.092699e-05   0.000000e+00   3.433778e-02 
  4.672697e+02   5.632079e-13   7.970294e-04   7.126490e-05   0.000000e+00   3.745090e-02 
  4.576741e+02  -3.166289e-13   5.225376e-04  -4.220886e-05   0.000000e+00  -4.536997e-02 
  4.540261e+02  -2.855869e-13   3.652187e-04  -4.649341e-05   0.000000e+00   1.484565e-02 
  4.510200e+02  -4.696002e-13   1.321461e-04  -2.067534e-05   0.000000e+00  -2.881995e-02 
  4.865194e+02   5.606685e-13   1.157975e-03  -7.407849e-05   0.000000e+00  -8.577260e-03 
  4.760524e+02  -8.183259e-13   9.800768e-04  -2.878444e-05   0.000000e+00  -1.567464e-02 
  4.761041e+02   1.026233e-12   9.810444e-04  -2.869235e-05   0.000000e+00   2.396551e-02 
  4.694808e+02  -6.896322e-13   8.471699e-04   8.398688e-05   0.000000e+00   3.358058e-02 
  4.801289e+02   1.080304e-12   1.053377e-03  -2.328371e-05   0.000000e+00   3.074279e-02 
  4.773208e+02  -7.585735e-13   1.003522e-03   8.238693e-05   0.000000e+00   1.428924e-02 
  4.619985e+02  -1.034053e-12   6.612008e-04   6.609690e-05   0.000000e+00  -3.098844e-02 
  4.646083e+02   4.076367e-13   7.317950e-04   9.213097e-05   0.000000e+00  -4.272518e-02 
  4.728521e+02   6.335075e-13   9.179785e-04   9.142234e-05   0.000000e+00   1.078216e-02 
  4.823164e+02  -4.856827e-13   1.090459e-03  -7.014421e-05   0.000000e+00   4.687225e-03 
  4.592686e+02   5.813084e-13   5.777077e-04   7.232156e-05   0.000000e+00   4.268670e-02 
  4.680322e+02   2.914052e-14   8.146962e-04   3.045956e-05   0.000000e+00  -1.653113e-03 
  4.790588e+02   4.692175e-13   1.034695e-03   6.704531e-05   0.000000e+00   5.011570e-02 
  4.563529e+02   2.009044e-14   4.717959e-04  -1.589038e-05   0.000000e+00   1.162527e-02 
  4.770226e+02   4.451930e-13   9.980636e-04  -8.238345e-05   0.000000e+00   4.489176e-02 
  4.777184e+02  -1.572254e-13   1.010747e-03   2.184179e-05   0.000000e+00  -4.482180e-02 
  4.625155e+02   1.524147e-13   6.758054e-04  -5.547409e-05   0.000000e+00  -2.244882e-02 
  4.668636e+02  -7.298639e-13   7.874474e-04  -1.349996e-05   0.000000e+00   4.517750e-02 
  4.557967e+02  -5.804262e-13   4.486759e-04  -4.031535e-05   0.000000e+00  -6.447258e-03 
  4.676578e+02  -7.672794e-13   8.060725e-04  -3.838446e-05   0.000000e+00   3.328003e-02 
  4.540878e+02  -1.097377e-12   3.684518e-04   1.421483e-05   0.000000e+00   7.031939e-03 
  4.826673e+02  -1.936784e-14   1.096276e-03  -1.850273e-05   0.000000e+00  -2.041980e-03 
  4.561143e+02   9.160001e-13   4.620217e-04   2.108501e-06   0.000000e+00  -4.657224e-02 
  4.705798e+02   4.712503e-14   8.709393e-04   8.897210e-05   0.000000e+00   2.516558e-03 
  4.508060e+02   8.867026e-13   9.581372e-05  -1.937847e-05   0.000000e+00  -1.062431e-02 
  4.609160e+02   1.097101e-12   6.294757e-04   1.095557e-05   0.000000e+00   4.256482e-02 
  4.539777e+02  -1.984880e-13   3.626653e-04   5.147298e-05   0.000000e+00  -1.140267e-03 
  4.568570e+02   1.705442e-14   4.917944e-04   2.465889e-05   0.000000e+00  -3.527449e-02 
  4.803351e+02   5.107463e-14   1.056936e-03  -7.145082e-05   0.000000e+00  -4.041861e-02 
  4.670445e+02   1.069683e-12   7.917313e-04  -5.720693e-05   0.000000e+00   1.507533e-02 
  4.547873e+02   7.708118e-13   4.032598e-04  -6.546829e-05   0.000000e+00  -6.746584e-03 
  4.719210e+02   6.481295e-13   8.990283e-04   6.332756e-05   0.000000e+00   1.638258e-03 
  4.549653e+02  -3.871587e-13   4.116420e-04  -1.358769e-06   0.000000e+00   2.917609e-02 
  4.736799e+02   6.683417e-14   9.344753e-04   7.881292e-05   0.000000e+00  -4.429216e-02 
  4.763951e+02   4.641534e-13   9.864715e-04  -2.974074e-05   0.000000e+00   1.535801e-02 
  4.691784e+02   1.675878e-13   8.405036e-04   7.852325e-05   0.000000e+00  -2.124502e-02 
  4.842583e+02  -3.109462e-13   1.122226e-03   2.012989e-05   0.000000e+00  -1.690490e-02 
  4.832116e+02  -6.185789e-13   1.105231e-03   2.052336e-05   0.000000e+00  -4.732473e-02 
  4.631235e+02   7.629815e-13   6.925637e-04   7.241166e-05   0.000000e+00   2.821765e-02 
  4.559175e+02   3.521591e-13   4.537982e-04   8.149934e-05   0.000000e+00  -3.793571e-02 
  4.708857e+02   5.971063e-13   8.774313e-04  -1.983919e-05   0.000000e+00  -2.163272e-02 
  4.693832e+02   3.416879e-13   8.450247e-04   2.936391e-05   0.000000e+00   3.489292e-02 
  4.566317e+02   6.113407e-13   4.829602e-04   1.961439e-05   0.000000e+00   1.264337e-03 
  4.813861e+02  -8.541870e-13   1.074865e-03  -6.294367e-05   0.000000e+00  -1.544106e-02 
  4.857092e+02   3.469599e-13   1.145312e-03   2.237813e-06   0.000000e+00  -2.125446e-02 
  4.634352e+02   3.267493e-13   7.009927e-04   7.637998e-05   0.000000e+00   4.395943e-02 
  4.681976e+02  -1.053649e-13   8.184736e-04  -8.688085e-05   0.000000e+00  -1.708266e-02 
  4.615989e+02  -2.150358e-13   6.496797e-04   5.320647e-06   0.000000e+00  -4.704933e-02 
  4.777645e+02   2.406607e-13   1.011582e-03  -9.042931e-06   0.000000e+00   3.037242e-02 
  4.742375e+02  -5.714991e-13   9.454101e-04   7.850617e-05   0.000000e+00   3.985296e-02 
  4.784589e+02  -4.402221e-13   1.024053e-03  -8.345259e-05   0.000000e+00   1.411562e-02 
  4.600726e+02  -5.195495e-13   6.035516e-04   8.517596e-05   0.000000e+00  -4.665644e-02 
  4.748150e+02   2.653164e-13   9.565909e-04   7.936165e-05   0.000000e+00   4.679651e-02 
  4.511439e+02  -7.893003e-15   1.491821e-04   6.325391e-05   0.000000e+00  -2.464635e-02 
  4.591390e+02   1.003202e-12   5.734259e-04   7.532060e-05   0.000000e+00  -2.914209e-02 
  4.861361e+02   4.521212e-13   1.152004e-03  -6.631697e-05   0.000000e+00   3.905022e-02 
  4.766493e+02  -3.372197e-13   9.911860e-04  -3.768056e-05   0.000000e+00   4.668060e-02 
  4.860778e+02   3.891446e-14   1.151092e-03  -1.844539e-05   0.000000e+00   1.865453e-02 
  4.599987e+02  -2.842259e-13   6.012241e-04  -6.941813e-06   0.000000e+00  -4.410036e-02 
  4.513064e+02   9.009605e-13   1.689391e-04  -4.455929e-05   0.000000e+00  -5.094722e-03 
  4.735203e+02  -2.272394e-14   9.313187e-04   5.448646e-05   0.000000e+00  -1.214353e-02 
  4.842323e+02   6.302794e-13   1.121807e-03   3.808556e-05   0.000000e+00  -1.100125e-02 
  4.601639e+02  -1.100198e-12   6.064137e-04   8.380582e-05   0.000000e+00   2.167371e-02 
  4.626728e+02  -7.110528e-13   6.801832e-04  -1.231914e-05   0.000000e+00   3.456063e-02 
  4.627827e+02  -8.625885e-13   6.832237e-04   2.128712e-05   0.000000e+00  -7.349870e-03 
  4.627557e+02   9.249331e-13   6.824775e-04  -5.719507e-06   0.000000e+00  -8.422832e-03 
  4.696085e+02   1.854831e-13   8.499695e-04  -6.856268e-06   0.000000e+00  -2.900816e-02 
  4.600827e+02  -8.675265e-13   6.038668e-04   8.949964e-05   0.000000e+00   4.773885e-02 
  4.783237e+02  -3.250595e-13   1.021638e-03   8.231431e-05   0.000000e+00  -3.327416e-02 
  4.783916e+02  -7.977260e-13   1.022853e-03   7.328467e-06   0.000000e+00  -7.808586e-04 
  4.793408e+02   6.103854e-13   1.039653e-03   6.673275e-05   0.000000e+00  -2.787617e-02 
  4.835432e+02   9.050323e-13   1.110647e-03   7.129161e-05   0.000000e+00  -3.784043e-02 
  4.690209e+02   7.323969e-13   8.370070e-04   1.463366e-05   0.000000e+00  -1.128609e-02 
  4.662870e+02  -4.531831e-13   7.736250e-04   3.336461e-05   0.000000e+00  -1.615121e-02 
  4.638468e+02   1.138118e-14   7.119597e-04  -7.209630e-05   0.000000e+00  -4.529926e-02 
  4.822912e+02  -9.923239e-13   1.090039e-03  -7.105606e-05   0.000000e+00   9.739458e-03 
  4.790460e+02  -1.004360e-12   1.034468e-03  -4.067344e-05   0.000000e+00  -7.151275e-03 
  4.547199e+02   1.067666e-12   4.000389e-04  -9.278715e-06   0.000000e+00   3.407523e-02 
  4.699602e+02   5.107654e-13   8.576273e-04   6.375770e-05   0.000000e+00  -3.891511e-02 
  4.678007e+02  -5.420391e-13   8.093757e-04   8.834055e-05   0.000000e+00   3.617223e-02 
  4.656067e+02   2.293612e-13   7.569683e-04   5.257830e-07   0.000000e+00   4.895243e-02 
  4.690438e+02   9.497572e-13   8.375160e-04   7.043798e-05   0.000000e+00   1.399833e-02 
  4.527571e+02   6.013558e-13   2.907642e-04  -4.329221e-05   0.000000e+00   2.121434e-02 
  4.842138e+02  -5.108700e-13   1.121509e-03  -3.505105e-05   0.000000e+00  -2.851469e-02 
  4.613557e+02  -4.535144e-13   6.425601e-04  -6.918160e-05   0.000000e+00   4.520995e-02 
  4.667817e+02   6.047377e-15   7.854997e-04  -8.798868e-05   0.000000e+00  -3.531420e-02 
  4.728631e+02   6.506526e-13   9.182000e-04   7.373924e-05   0.000000e+00  -3.322413e-02 
  4.732349e+02  -2.037310e-13   9.256466e-04   6.353953e-05   0.000000e+00  -3.020793e-02 
  4.697820e+02  -7.992713e-13   8.537566e-04  -8.799779e-06   0.000000e+00   2.298161e-02 
  4.565806e+02   6.298262e-14   4.809362e-04   3.064500e-05   0.000000e+00  -3.178052e-03 
  4.680898e+02  -8.196597e-13   8.160123e-04   8.228398e-05   0.000000e+00  -4.153740e-02 
  4.660187e+02   1.001767e-12   7.671026e-04  -1.738050e-05   0.000000e+00  -4.686585e-02 
  4.843000e+02  -8.323173e-13   1.122896e-03   8.672590e-05   0.000000e+00   2.117380e-02 
  4.577488e+02  -6.973509e-13   5.252573e-04   6.770636e-05   0.000000e+00   2.428328e-02 
  4.573572e+02  -9.421696e-13   5.108411e-04   6.402922e-05   0.000000e+00  -1.305005e-02 
  4.600962e+02   3.798438e-13   6.042916e-04   7.888302e-05   0.000000e+00   3.240430e-02 
  4.735234e+02   2.133297e-13   9.313815e-04  -2.556202e-05   0.000000e+00   9.442609e-03 
  4.631424e+02  -2.952465e-13   6.930778e-04   1.660538e-05   0.000000e+00  -2.765054e-02 
  4.628085e+02  -9.520603e-13   6.839351e-04  -7.832681e-05   0.000000e+00  -3.890505e-02 
  4.751639e+02  -5.402598e-13   9.632773e-04  -8.610999e-05   0.000000e+00   3.785553e-02 
  4.821320e+02   8.885722e-13   1.087388e-03   2.257067e-05   0.000000e+00   5.913670e-03 
  4.561751e+02  -7.641983e-13   4.645352e-04  -2.594434e-05   0.000000e+00  -4.229237e-04 
  4.715335e+02   1.005035e-13   8.910109e-04  -5.562292e-05   0.000000e+00  -1.971338e-02 
  4.547934e+02   8.271127e-13   4.035530e-04   1.816324e-05   0.000000e+00   3.976986e-02 
